experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode
12:0012:02_L1SL15_L2SL15_L3SL60_RangeBoundary,12:00-12:02,15,15,60,-296.0,2882.0,9.736486486486486,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL65_RangeBoundary,12:00-12:02,15,15,65,-306.0,2772.0,9.058823529411764,range_boundary
12:0012:02_L1SL15_L2SL15_L3SL70_RangeBoundary,12:00-12:02,15,15,70,-316.0,2809.0,8.889240506329115,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL20_RangeBoundary,12:00-12:02,15,20,20,-298.0,2524.0,8.46979865771812,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL25_RangeBoundary,12:00-12:02,15,20,25,-285.0,2754.0,9.663157894736843,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL30_RangeBoundary,12:00-12:02,15,20,30,-295.0,2870.0,9.728813559322035,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL45_RangeBoundary,12:00-12:02,15,20,45,-337.0,2779.0,8.246290801186944,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL50_RangeBoundary,12:00-12:02,15,20,50,-301.0,2769.0,9.199335548172758,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL55_RangeBoundary,12:00-12:02,15,20,55,-315.0,2768.0,8.787301587301588,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL60_RangeBoundary,12:00-12:02,15,20,60,-321.0,2851.0,8.881619937694705,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL65_RangeBoundary,12:00-12:02,15,20,65,-331.0,2741.0,8.280966767371602,range_boundary
12:0012:02_L1SL15_L2SL20_L3SL70_RangeBoundary,12:00-12:02,15,20,70,-341.0,2778.0,8.146627565982405,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL25_RangeBoundary,12:00-12:02,15,25,25,-280.0,2984.0,10.657142857142857,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL30_RangeBoundary,12:00-12:02,15,25,30,-295.0,3100.0,10.508474576271187,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL45_RangeBoundary,12:00-12:02,15,25,45,-337.0,3009.0,8.928783382789318,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL50_RangeBoundary,12:00-12:02,15,25,50,-301.0,2999.0,9.96345514950166,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL55_RangeBoundary,12:00-12:02,15,25,55,-311.0,2998.0,9.639871382636656,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL60_RangeBoundary,12:00-12:02,15,25,60,-321.0,3081.0,9.598130841121495,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL65_RangeBoundary,12:00-12:02,15,25,65,-331.0,2971.0,8.975830815709969,range_boundary
12:0012:02_L1SL15_L2SL25_L3SL70_RangeBoundary,12:00-12:02,15,25,70,-341.0,3008.0,8.821114369501466,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL30_RangeBoundary,12:00-12:02,15,30,30,-318.0,3216.0,10.11320754716981,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL45_RangeBoundary,12:00-12:02,15,30,45,-357.0,3125.0,8.753501400560225,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL50_RangeBoundary,12:00-12:02,15,30,50,-321.0,3115.0,9.70404984423676,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL55_RangeBoundary,12:00-12:02,15,30,55,-331.0,3114.0,9.407854984894259,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL60_RangeBoundary,12:00-12:02,15,30,60,-341.0,3197.0,9.375366568914956,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL65_RangeBoundary,12:00-12:02,15,30,65,-351.0,3087.0,8.794871794871796,range_boundary
12:0012:02_L1SL15_L2SL30_L3SL70_RangeBoundary,12:00-12:02,15,30,70,-361.0,3124.0,8.653739612188366,range_boundary
12:0012:02_L1SL15_L2SL45_L3SL45_RangeBoundary,12:00-12:02,15,45,45,-372.0,3034.0,8.155913978494624,range_boundary
12:0012:02_L1SL15_L2SL45_L3SL50_RangeBoundary,12:00-12:02,15,45,50,-336.0,3024.0,9.0,range_boundary
12:0012:02_L1SL15_L2SL45_L3SL55_RangeBoundary,12:00-12:02,15,45,55,-346.0,3023.0,8.736994219653178,range_boundary
12:0012:02_L1SL15_L2SL45_L3SL60_RangeBoundary,12:00-12:02,15,45,60,-356.0,3106.0,8.724719101123595,range_boundary
12:0012:02_L1SL15_L2SL45_L3SL65_RangeBoundary,12:00-12:02,15,45,65,-366.0,2996.0,8.185792349726777,range_boundary
12:0012:02_L1SL15_L2SL45_L3SL70_RangeBoundary,12:00-12:02,15,45,70,-376.0,3033.0,8.066489361702128,range_boundary
12:0012:02_L1SL15_L2SL50_L3SL50_RangeBoundary,12:00-12:02,15,50,50,-301.0,3014.0,10.013289036544851,range_boundary
12:0012:02_L1SL15_L2SL50_L3SL55_RangeBoundary,12:00-12:02,15,50,55,-312.0,3013.0,9.657051282051283,range_boundary
12:0012:02_L1SL15_L2SL50_L3SL60_RangeBoundary,12:00-12:02,15,50,60,-321.0,3096.0,9.644859813084112,range_boundary
12:0012:02_L1SL15_L2SL50_L3SL65_RangeBoundary,12:00-12:02,15,50,65,-331.0,2986.0,9.021148036253777,range_boundary
12:0012:02_L1SL15_L2SL50_L3SL70_RangeBoundary,12:00-12:02,15,50,70,-341.0,3023.0,8.865102639296188,range_boundary
12:0012:02_L1SL15_L2SL55_L3SL55_RangeBoundary,12:00-12:02,15,55,55,-332.0,3012.0,9.072289156626505,range_boundary
12:0012:02_L1SL15_L2SL55_L3SL60_RangeBoundary,12:00-12:02,15,55,60,-331.0,3095.0,9.350453172205437,range_boundary
12:0012:02_L1SL15_L2SL55_L3SL65_RangeBoundary,12:00-12:02,15,55,65,-341.0,2985.0,8.75366568914956,range_boundary
12:0012:02_L1SL15_L2SL55_L3SL70_RangeBoundary,12:00-12:02,15,55,70,-351.0,3022.0,8.60968660968661,range_boundary
12:0012:02_L1SL15_L2SL60_L3SL60_RangeBoundary,12:00-12:02,15,60,60,-341.0,3178.0,9.319648093841643,range_boundary
12:0012:02_L1SL15_L2SL60_L3SL65_RangeBoundary,12:00-12:02,15,60,65,-351.0,3068.0,8.74074074074074,range_boundary
12:0012:02_L1SL15_L2SL60_L3SL70_RangeBoundary,12:00-12:02,15,60,70,-361.0,3105.0,8.601108033240997,range_boundary
12:0012:02_L1SL15_L2SL65_L3SL65_RangeBoundary,12:00-12:02,15,65,65,-361.0,2958.0,8.193905817174516,range_boundary
12:0012:02_L1SL15_L2SL65_L3SL70_RangeBoundary,12:00-12:02,15,65,70,-371.0,2995.0,8.07277628032345,range_boundary
12:0012:02_L1SL15_L2SL70_L3SL70_RangeBoundary,12:00-12:02,15,70,70,-381.0,3032.0,7.958005249343832,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL20_RangeBoundary,12:00-12:02,20,20,20,-333.0,2493.0,7.486486486486487,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL25_RangeBoundary,12:00-12:02,20,20,25,-320.0,2723.0,8.509375,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL30_RangeBoundary,12:00-12:02,20,20,30,-320.0,2839.0,8.871875,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL45_RangeBoundary,12:00-12:02,20,20,45,-362.0,2748.0,7.5911602209944755,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL50_RangeBoundary,12:00-12:02,20,20,50,-330.0,2738.0,8.296969696969697,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL55_RangeBoundary,12:00-12:02,20,20,55,-350.0,2737.0,7.82,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL60_RangeBoundary,12:00-12:02,20,20,60,-346.0,2820.0,8.15028901734104,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL65_RangeBoundary,12:00-12:02,20,20,65,-356.0,2710.0,7.612359550561798,range_boundary
12:0012:02_L1SL20_L2SL20_L3SL70_RangeBoundary,12:00-12:02,20,20,70,-366.0,2747.0,7.505464480874317,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL25_RangeBoundary,12:00-12:02,20,25,25,-310.0,2953.0,9.525806451612903,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL30_RangeBoundary,12:00-12:02,20,25,30,-320.0,3069.0,9.590625,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL45_RangeBoundary,12:00-12:02,20,25,45,-362.0,2978.0,8.226519337016574,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL50_RangeBoundary,12:00-12:02,20,25,50,-326.0,2968.0,9.104294478527608,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL55_RangeBoundary,12:00-12:02,20,25,55,-337.0,2967.0,8.804154302670623,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL60_RangeBoundary,12:00-12:02,20,25,60,-346.0,3050.0,8.815028901734104,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL65_RangeBoundary,12:00-12:02,20,25,65,-356.0,2940.0,8.258426966292134,range_boundary
12:0012:02_L1SL20_L2SL25_L3SL70_RangeBoundary,12:00-12:02,20,25,70,-366.0,2977.0,8.133879781420765,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL30_RangeBoundary,12:00-12:02,20,30,30,-353.0,3185.0,9.022662889518413,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL45_RangeBoundary,12:00-12:02,20,30,45,-382.0,3094.0,8.099476439790577,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL50_RangeBoundary,12:00-12:02,20,30,50,-346.0,3084.0,8.913294797687861,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL55_RangeBoundary,12:00-12:02,20,30,55,-356.0,3083.0,8.660112359550562,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL60_RangeBoundary,12:00-12:02,20,30,60,-366.0,3166.0,8.650273224043715,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL65_RangeBoundary,12:00-12:02,20,30,65,-376.0,3056.0,8.127659574468085,range_boundary
12:0012:02_L1SL20_L2SL30_L3SL70_RangeBoundary,12:00-12:02,20,30,70,-386.0,3093.0,8.012953367875648,range_boundary
12:0012:02_L1SL20_L2SL45_L3SL45_RangeBoundary,12:00-12:02,20,45,45,-397.0,3003.0,7.564231738035264,range_boundary
12:0012:02_L1SL20_L2SL45_L3SL50_RangeBoundary,12:00-12:02,20,45,50,-361.0,2993.0,8.290858725761773,range_boundary
12:0012:02_L1SL20_L2SL45_L3SL55_RangeBoundary,12:00-12:02,20,45,55,-371.0,2992.0,8.064690026954178,range_boundary
12:0012:02_L1SL20_L2SL45_L3SL60_RangeBoundary,12:00-12:02,20,45,60,-381.0,3075.0,8.070866141732283,range_boundary
12:0012:02_L1SL20_L2SL45_L3SL65_RangeBoundary,12:00-12:02,20,45,65,-391.0,2965.0,7.58312020460358,range_boundary
12:0012:02_L1SL20_L2SL45_L3SL70_RangeBoundary,12:00-12:02,20,45,70,-401.0,3002.0,7.486284289276808,range_boundary
12:0012:02_L1SL20_L2SL50_L3SL50_RangeBoundary,12:00-12:02,20,50,50,-327.0,2983.0,9.122324159021407,range_boundary
12:0012:02_L1SL20_L2SL50_L3SL55_RangeBoundary,12:00-12:02,20,50,55,-353.0,2982.0,8.44759206798867,range_boundary
12:0012:02_L1SL20_L2SL50_L3SL60_RangeBoundary,12:00-12:02,20,50,60,-346.0,3065.0,8.858381502890174,range_boundary
12:0012:02_L1SL20_L2SL50_L3SL65_RangeBoundary,12:00-12:02,20,50,65,-372.0,2955.0,7.943548387096774,range_boundary
12:0012:02_L1SL20_L2SL50_L3SL70_RangeBoundary,12:00-12:02,20,50,70,-402.0,2992.0,7.442786069651741,range_boundary
12:0012:02_L1SL20_L2SL55_L3SL55_RangeBoundary,12:00-12:02,20,55,55,-367.0,2981.0,8.122615803814714,range_boundary
12:0012:02_L1SL20_L2SL55_L3SL60_RangeBoundary,12:00-12:02,20,55,60,-356.0,3064.0,8.606741573033707,range_boundary
12:0012:02_L1SL20_L2SL55_L3SL65_RangeBoundary,12:00-12:02,20,55,65,-366.0,2954.0,8.07103825136612,range_boundary
12:0012:02_L1SL20_L2SL55_L3SL70_RangeBoundary,12:00-12:02,20,55,70,-387.0,2991.0,7.728682170542636,range_boundary
12:0012:02_L1SL20_L2SL60_L3SL60_RangeBoundary,12:00-12:02,20,60,60,-366.0,3147.0,8.598360655737705,range_boundary
12:0012:02_L1SL20_L2SL60_L3SL65_RangeBoundary,12:00-12:02,20,60,65,-376.0,3037.0,8.077127659574469,range_boundary
12:0012:02_L1SL20_L2SL60_L3SL70_RangeBoundary,12:00-12:02,20,60,70,-386.0,3074.0,7.963730569948186,range_boundary
12:0012:02_L1SL20_L2SL65_L3SL65_RangeBoundary,12:00-12:02,20,65,65,-386.0,2927.0,7.582901554404145,range_boundary
12:0012:02_L1SL20_L2SL65_L3SL70_RangeBoundary,12:00-12:02,20,65,70,-404.0,2964.0,7.336633663366337,range_boundary
12:0012:02_L1SL20_L2SL70_L3SL70_RangeBoundary,12:00-12:02,20,70,70,-434.0,3001.0,6.914746543778802,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL25_RangeBoundary,12:00-12:02,25,25,25,-318.0,3183.0,10.00943396226415,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL30_RangeBoundary,12:00-12:02,25,25,30,-353.0,3299.0,9.345609065155807,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL45_RangeBoundary,12:00-12:02,25,25,45,-362.0,3208.0,8.861878453038674,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL50_RangeBoundary,12:00-12:02,25,25,50,-342.0,3198.0,9.350877192982455,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL55_RangeBoundary,12:00-12:02,25,25,55,-336.0,3197.0,9.514880952380953,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL60_RangeBoundary,12:00-12:02,25,25,60,-346.0,3280.0,9.479768786127167,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL65_RangeBoundary,12:00-12:02,25,25,65,-356.0,3170.0,8.904494382022472,range_boundary
12:0012:02_L1SL25_L2SL25_L3SL70_RangeBoundary,12:00-12:02,25,25,70,-366.0,3207.0,8.762295081967213,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL30_RangeBoundary,12:00-12:02,25,30,30,-393.0,3415.0,8.689567430025445,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL45_RangeBoundary,12:00-12:02,25,30,45,-382.0,3324.0,8.701570680628272,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL50_RangeBoundary,12:00-12:02,25,30,50,-377.0,3314.0,8.790450928381963,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL55_RangeBoundary,12:00-12:02,25,30,55,-356.0,3313.0,9.3061797752809,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL60_RangeBoundary,12:00-12:02,25,30,60,-366.0,3396.0,9.278688524590164,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL65_RangeBoundary,12:00-12:02,25,30,65,-376.0,3286.0,8.73936170212766,range_boundary
12:0012:02_L1SL25_L2SL30_L3SL70_RangeBoundary,12:00-12:02,25,30,70,-386.0,3323.0,8.60880829015544,range_boundary
12:0012:02_L1SL25_L2SL45_L3SL45_RangeBoundary,12:00-12:02,25,45,45,-397.0,3233.0,8.143576826196474,range_boundary
12:0012:02_L1SL25_L2SL45_L3SL50_RangeBoundary,12:00-12:02,25,45,50,-361.0,3223.0,8.92797783933518,range_boundary
12:0012:02_L1SL25_L2SL45_L3SL55_RangeBoundary,12:00-12:02,25,45,55,-371.0,3222.0,8.684636118598382,range_boundary
12:0012:02_L1SL25_L2SL45_L3SL60_RangeBoundary,12:00-12:02,25,45,60,-381.0,3305.0,8.674540682414698,range_boundary
12:0012:02_L1SL25_L2SL45_L3SL65_RangeBoundary,12:00-12:02,25,45,65,-391.0,3195.0,8.171355498721228,range_boundary
12:0012:02_L1SL25_L2SL45_L3SL70_RangeBoundary,12:00-12:02,25,45,70,-401.0,3232.0,8.059850374064839,range_boundary
12:0012:02_L1SL25_L2SL50_L3SL50_RangeBoundary,12:00-12:02,25,50,50,-348.0,3213.0,9.232758620689655,range_boundary
12:0012:02_L1SL25_L2SL50_L3SL55_RangeBoundary,12:00-12:02,25,50,55,-336.0,3212.0,9.55952380952381,range_boundary
12:0012:02_L1SL25_L2SL50_L3SL60_RangeBoundary,12:00-12:02,25,50,60,-346.0,3295.0,9.523121387283236,range_boundary
12:0012:02_L1SL25_L2SL50_L3SL65_RangeBoundary,12:00-12:02,25,50,65,-356.0,3185.0,8.946629213483146,range_boundary
12:0012:02_L1SL25_L2SL50_L3SL70_RangeBoundary,12:00-12:02,25,50,70,-382.0,3222.0,8.434554973821989,range_boundary
12:0012:02_L1SL25_L2SL55_L3SL55_RangeBoundary,12:00-12:02,25,55,55,-354.0,3211.0,9.070621468926554,range_boundary
12:0012:02_L1SL25_L2SL55_L3SL60_RangeBoundary,12:00-12:02,25,55,60,-356.0,3294.0,9.252808988764045,range_boundary
12:0012:02_L1SL25_L2SL55_L3SL65_RangeBoundary,12:00-12:02,25,55,65,-366.0,3184.0,8.699453551912569,range_boundary
12:0012:02_L1SL25_L2SL55_L3SL70_RangeBoundary,12:00-12:02,25,55,70,-376.0,3221.0,8.566489361702128,range_boundary
12:0012:02_L1SL25_L2SL60_L3SL60_RangeBoundary,12:00-12:02,25,60,60,-366.0,3377.0,9.226775956284152,range_boundary
12:0012:02_L1SL25_L2SL60_L3SL65_RangeBoundary,12:00-12:02,25,60,65,-376.0,3267.0,8.688829787234043,range_boundary
12:0012:02_L1SL25_L2SL60_L3SL70_RangeBoundary,12:00-12:02,25,60,70,-386.0,3304.0,8.55958549222798,range_boundary
12:0012:02_L1SL25_L2SL65_L3SL65_RangeBoundary,12:00-12:02,25,65,65,-386.0,3157.0,8.178756476683938,range_boundary
12:0012:02_L1SL25_L2SL65_L3SL70_RangeBoundary,12:00-12:02,25,65,70,-402.0,3194.0,7.945273631840796,range_boundary
12:0012:02_L1SL25_L2SL70_L3SL70_RangeBoundary,12:00-12:02,25,70,70,-432.0,3231.0,7.479166666666667,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL30_RangeBoundary,12:00-12:02,30,30,30,-438.0,3531.0,8.061643835616438,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL45_RangeBoundary,12:00-12:02,30,30,45,-402.0,3440.0,8.557213930348258,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL50_RangeBoundary,12:00-12:02,30,30,50,-412.0,3430.0,8.325242718446601,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL55_RangeBoundary,12:00-12:02,30,30,55,-376.0,3429.0,9.11968085106383,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL60_RangeBoundary,12:00-12:02,30,30,60,-386.0,3512.0,9.098445595854923,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL65_RangeBoundary,12:00-12:02,30,30,65,-396.0,3402.0,8.590909090909092,range_boundary
12:0012:02_L1SL30_L2SL30_L3SL70_RangeBoundary,12:00-12:02,30,30,70,-406.0,3439.0,8.470443349753694,range_boundary
12:0012:02_L1SL30_L2SL45_L3SL45_RangeBoundary,12:00-12:02,30,45,45,-417.0,3349.0,8.031175059952039,range_boundary
12:0012:02_L1SL30_L2SL45_L3SL50_RangeBoundary,12:00-12:02,30,45,50,-381.0,3339.0,8.763779527559056,range_boundary
12:0012:02_L1SL30_L2SL45_L3SL55_RangeBoundary,12:00-12:02,30,45,55,-391.0,3338.0,8.537084398976981,range_boundary
12:0012:02_L1SL30_L2SL45_L3SL60_RangeBoundary,12:00-12:02,30,45,60,-401.0,3421.0,8.531172069825436,range_boundary
12:0012:02_L1SL30_L2SL45_L3SL65_RangeBoundary,12:00-12:02,30,45,65,-411.0,3311.0,8.055961070559611,range_boundary
12:0012:02_L1SL30_L2SL45_L3SL70_RangeBoundary,12:00-12:02,30,45,70,-421.0,3348.0,7.95249406175772,range_boundary
12:0012:02_L1SL30_L2SL50_L3SL50_RangeBoundary,12:00-12:02,30,50,50,-383.0,3329.0,8.691906005221933,range_boundary
12:0012:02_L1SL30_L2SL50_L3SL55_RangeBoundary,12:00-12:02,30,50,55,-356.0,3328.0,9.348314606741573,range_boundary
12:0012:02_L1SL30_L2SL50_L3SL60_RangeBoundary,12:00-12:02,30,50,60,-366.0,3411.0,9.319672131147541,range_boundary
12:0012:02_L1SL30_L2SL50_L3SL65_RangeBoundary,12:00-12:02,30,50,65,-376.0,3301.0,8.779255319148936,range_boundary
12:0012:02_L1SL30_L2SL50_L3SL70_RangeBoundary,12:00-12:02,30,50,70,-386.0,3338.0,8.647668393782384,range_boundary
12:0012:02_L1SL30_L2SL55_L3SL55_RangeBoundary,12:00-12:02,30,55,55,-366.0,3327.0,9.09016393442623,range_boundary
12:0012:02_L1SL30_L2SL55_L3SL60_RangeBoundary,12:00-12:02,30,55,60,-376.0,3410.0,9.069148936170214,range_boundary
12:0012:02_L1SL30_L2SL55_L3SL65_RangeBoundary,12:00-12:02,30,55,65,-386.0,3300.0,8.549222797927461,range_boundary
12:0012:02_L1SL30_L2SL55_L3SL70_RangeBoundary,12:00-12:02,30,55,70,-396.0,3337.0,8.426767676767676,range_boundary
12:0012:02_L1SL30_L2SL60_L3SL60_RangeBoundary,12:00-12:02,30,60,60,-386.0,3493.0,9.049222797927461,range_boundary
12:0012:02_L1SL30_L2SL60_L3SL65_RangeBoundary,12:00-12:02,30,60,65,-396.0,3383.0,8.542929292929292,range_boundary
12:0012:02_L1SL30_L2SL60_L3SL70_RangeBoundary,12:00-12:02,30,60,70,-406.0,3420.0,8.423645320197044,range_boundary
12:0012:02_L1SL30_L2SL65_L3SL65_RangeBoundary,12:00-12:02,30,65,65,-406.0,3273.0,8.061576354679802,range_boundary
12:0012:02_L1SL30_L2SL65_L3SL70_RangeBoundary,12:00-12:02,30,65,70,-416.0,3310.0,7.956730769230769,range_boundary
12:0012:02_L1SL30_L2SL70_L3SL70_RangeBoundary,12:00-12:02,30,70,70,-426.0,3347.0,7.856807511737089,range_boundary
12:0012:02_L1SL45_L2SL45_L3SL45_RangeBoundary,12:00-12:02,45,45,45,-432.0,3258.0,7.541666666666667,range_boundary
12:0012:02_L1SL45_L2SL45_L3SL50_RangeBoundary,12:00-12:02,45,45,50,-396.0,3248.0,8.202020202020202,range_boundary
12:0012:02_L1SL45_L2SL45_L3SL55_RangeBoundary,12:00-12:02,45,45,55,-406.0,3247.0,7.997536945812808,range_boundary
12:0012:02_L1SL45_L2SL45_L3SL60_RangeBoundary,12:00-12:02,45,45,60,-416.0,3330.0,8.004807692307692,range_boundary
12:0012:02_L1SL45_L2SL45_L3SL65_RangeBoundary,12:00-12:02,45,45,65,-426.0,3220.0,7.55868544600939,range_boundary
12:0012:02_L1SL45_L2SL45_L3SL70_RangeBoundary,12:00-12:02,45,45,70,-436.0,3257.0,7.470183486238532,range_boundary
12:0012:02_L1SL45_L2SL50_L3SL50_RangeBoundary,12:00-12:02,45,50,50,-379.0,3238.0,8.54353562005277,range_boundary
12:0012:02_L1SL45_L2SL50_L3SL55_RangeBoundary,12:00-12:02,45,50,55,-390.0,3237.0,8.3,range_boundary
12:0012:02_L1SL45_L2SL50_L3SL60_RangeBoundary,12:00-12:02,45,50,60,-405.0,3320.0,8.197530864197532,range_boundary
12:0012:02_L1SL45_L2SL50_L3SL65_RangeBoundary,12:00-12:02,45,50,65,-420.0,3210.0,7.642857142857143,range_boundary
12:0012:02_L1SL45_L2SL50_L3SL70_RangeBoundary,12:00-12:02,45,50,70,-435.0,3247.0,7.464367816091954,range_boundary
12:0012:02_L1SL45_L2SL55_L3SL55_RangeBoundary,12:00-12:02,45,55,55,-381.0,3236.0,8.493438320209973,range_boundary
12:0012:02_L1SL45_L2SL55_L3SL60_RangeBoundary,12:00-12:02,45,55,60,-391.0,3319.0,8.48849104859335,range_boundary
12:0012:02_L1SL45_L2SL55_L3SL65_RangeBoundary,12:00-12:02,45,55,65,-401.0,3209.0,8.002493765586035,range_boundary
12:0012:02_L1SL45_L2SL55_L3SL70_RangeBoundary,12:00-12:02,45,55,70,-412.0,3246.0,7.878640776699029,range_boundary
12:0012:02_L1SL45_L2SL60_L3SL60_RangeBoundary,12:00-12:02,45,60,60,-401.0,3402.0,8.483790523690773,range_boundary
12:0012:02_L1SL45_L2SL60_L3SL65_RangeBoundary,12:00-12:02,45,60,65,-411.0,3292.0,8.009732360097324,range_boundary
12:0012:02_L1SL45_L2SL60_L3SL70_RangeBoundary,12:00-12:02,45,60,70,-429.0,3329.0,7.75990675990676,range_boundary
12:0012:02_L1SL45_L2SL65_L3SL65_RangeBoundary,12:00-12:02,45,65,65,-429.0,3182.0,7.417249417249417,range_boundary
12:0012:02_L1SL45_L2SL65_L3SL70_RangeBoundary,12:00-12:02,45,65,70,-454.0,3219.0,7.090308370044053,range_boundary
12:0012:02_L1SL45_L2SL70_L3SL70_RangeBoundary,12:00-12:02,45,70,70,-479.0,3256.0,6.797494780793319,range_boundary
12:0012:02_L1SL50_L2SL50_L3SL50_RangeBoundary,12:00-12:02,50,50,50,-399.0,3228.0,8.090225563909774,range_boundary
12:0012:02_L1SL50_L2SL50_L3SL55_RangeBoundary,12:00-12:02,50,50,55,-418.0,3227.0,7.720095693779904,range_boundary
12:0012:02_L1SL50_L2SL50_L3SL60_RangeBoundary,12:00-12:02,50,50,60,-425.0,3310.0,7.788235294117647,range_boundary
12:0012:02_L1SL50_L2SL50_L3SL65_RangeBoundary,12:00-12:02,50,50,65,-440.0,3200.0,7.2727272727272725,range_boundary
12:0012:02_L1SL50_L2SL50_L3SL70_RangeBoundary,12:00-12:02,50,50,70,-467.0,3237.0,6.9314775160599575,range_boundary
12:0012:02_L1SL50_L2SL55_L3SL55_RangeBoundary,12:00-12:02,50,55,55,-403.0,3226.0,8.004962779156328,range_boundary
12:0012:02_L1SL50_L2SL55_L3SL60_RangeBoundary,12:00-12:02,50,55,60,-392.0,3309.0,8.441326530612244,range_boundary
12:0012:02_L1SL50_L2SL55_L3SL65_RangeBoundary,12:00-12:02,50,55,65,-422.0,3199.0,7.580568720379147,range_boundary
12:0012:02_L1SL50_L2SL55_L3SL70_RangeBoundary,12:00-12:02,50,55,70,-452.0,3236.0,7.15929203539823,range_boundary
12:0012:02_L1SL50_L2SL60_L3SL60_RangeBoundary,12:00-12:02,50,60,60,-409.0,3392.0,8.293398533007334,range_boundary
12:0012:02_L1SL50_L2SL60_L3SL65_RangeBoundary,12:00-12:02,50,60,65,-434.0,3282.0,7.56221198156682,range_boundary
12:0012:02_L1SL50_L2SL60_L3SL70_RangeBoundary,12:00-12:02,50,60,70,-459.0,3319.0,7.230936819172113,range_boundary
12:0012:02_L1SL50_L2SL65_L3SL65_RangeBoundary,12:00-12:02,50,65,65,-459.0,3172.0,6.910675381263617,range_boundary
12:0012:02_L1SL50_L2SL65_L3SL70_RangeBoundary,12:00-12:02,50,65,70,-484.0,3209.0,6.630165289256198,range_boundary
12:0012:02_L1SL50_L2SL70_L3SL70_RangeBoundary,12:00-12:02,50,70,70,-509.0,3246.0,6.3772102161100195,range_boundary
12:0012:02_L1SL55_L2SL55_L3SL55_RangeBoundary,12:00-12:02,55,55,55,-388.0,3225.0,8.311855670103093,range_boundary
12:0012:02_L1SL55_L2SL55_L3SL60_RangeBoundary,12:00-12:02,55,55,60,-377.0,3308.0,8.774535809018568,range_boundary
12:0012:02_L1SL55_L2SL55_L3SL65_RangeBoundary,12:00-12:02,55,55,65,-407.0,3198.0,7.857493857493857,range_boundary
