實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
1343,12:15-12:30,101.2,1106.0,43.8%,103,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
1754,12:15-12:30,100.9,932.0,47.0%,103,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
3423,12:45-13:00,100.7,167.1,42.6%,54,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
3081,12:45-13:00,100.0,153.3,44.2%,54,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
1592,12:15-12:30,99.4,1111.0,41.0%,102,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
1542,12:15-12:30,99.3,862.5,34.7%,68,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
3732,12:45-13:00,99.2,247.4,46.5%,54,25(15%)/35(10%)/45(20%),MDD/勝率為估算值
1853,12:15-12:30,98.8,928.0,41.7%,103,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3051,12:45-13:00,97.6,112.2,45.8%,54,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
1797,12:15-12:30,97.5,1024.4,32.7%,67,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
1457,12:15-12:30,97.1,1118.0,42.7%,103,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
1698,12:15-12:30,96.4,1022.4,33.2%,68,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1659,12:15-12:30,95.5,1015.7,35.4%,68,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
3633,12:45-13:00,95.4,245.0,46.5%,54,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
2988,12:45-13:00,94.4,157.5,44.2%,54,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
1014,12:15-12:30,93.8,891.1,36.1%,68,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
1152,12:15-12:30,93.8,903.6,33.5%,67,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
1917,12:15-12:30,93.4,1064.7,32.0%,67,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
2991,12:45-13:00,93.4,155.7,44.2%,54,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
3321,12:45-13:00,93.4,170.1,42.6%,54,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
3192,12:45-13:00,93.2,154.2,44.2%,54,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
3798,12:45-13:00,92.2,247.3,53.1%,54,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3699,12:45-13:00,92.0,242.9,50.0%,54,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
3012,12:45-13:00,91.8,153.0,42.6%,54,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1577,12:15-12:30,91.4,1114.0,41.7%,103,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
3801,12:45-13:00,91.4,502.4,53.5%,52,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
3540,12:45-13:00,91.3,160.8,41.1%,54,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
1716,12:15-12:30,90.9,1033.3,31.7%,68,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
1686,12:15-12:30,89.5,991.8,33.2%,68,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
1472,12:15-12:30,89.3,1104.0,41.0%,102,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
1401,12:15-12:30,88.9,904.6,31.7%,68,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
1094,12:15-12:30,88.8,1045.0,45.6%,99,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
1581,12:15-12:30,88.8,887.7,32.5%,68,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
3447,12:45-13:00,88.2,165.0,41.1%,54,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
3534,12:45-13:00,88.2,168.9,42.6%,54,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
1544,12:15-12:30,87.5,1088.0,42.7%,103,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
1554,12:15-12:30,87.0,903.7,33.9%,68,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
1763,12:15-12:30,86.9,1032.0,41.7%,103,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
3759,12:45-13:00,86.9,196.5,45.6%,54,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
3450,12:45-13:00,86.1,163.2,41.1%,54,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
1691,12:15-12:30,85.5,1051.0,40.6%,103,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
1533,12:15-12:30,84.4,840.7,36.3%,65,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
1091,12:15-12:30,84.3,1047.0,46.2%,100,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
1704,12:15-12:30,84.2,1003.7,31.7%,68,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
3729,12:45-13:00,83.4,297.8,51.1%,54,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
1935,12:15-12:30,82.5,1078.8,31.0%,68,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
1500,12:15-12:30,82.2,908.2,31.7%,68,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
3660,12:45-13:00,82.0,193.8,45.6%,54,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
1649,12:15-12:30,81.5,1038.0,43.1%,102,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
1389,12:15-12:30,81.4,880.3,31.7%,68,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
1482,12:15-12:30,81.3,897.4,33.2%,68,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
1535,12:15-12:30,80.6,974.0,44.4%,99,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
3627,12:45-13:00,80.6,187.5,41.8%,54,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
1815,12:15-12:30,79.7,1043.6,31.7%,68,25(15%)/40(10%)/45(20%),MDD/勝率為估算值
1857,12:15-12:30,79.6,1021.9,35.2%,64,25(20%)/25(20%)/40(20%),MDD/勝率為估算值
3630,12:45-13:00,79.6,296.5,51.1%,54,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
3093,12:45-13:00,79.2,154.8,44.2%,54,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
3348,12:45-13:00,78.8,166.2,41.1%,54,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
3006,12:45-13:00,78.1,157.8,42.6%,54,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
1037,12:15-12:30,77.8,1121.0,43.8%,103,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
3189,12:45-13:00,77.4,154.2,44.2%,54,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
1115,12:15-12:30,77.0,1189.0,43.8%,103,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
1478,12:15-12:30,76.1,1118.0,42.7%,103,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
3009,12:45-13:00,76.0,153.6,42.6%,54,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
1488,12:15-12:30,75.5,879.3,31.7%,68,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
1373,12:15-12:30,75.2,1114.0,41.7%,103,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
1836,12:15-12:30,75.1,1082.3,31.0%,68,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
1470,12:15-12:30,74.5,867.1,32.7%,67,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
1125,12:15-12:30,74.2,930.0,35.0%,67,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
1532,12:15-12:30,73.6,976.0,45.1%,100,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
1191,12:15-12:30,73.4,838.4,36.9%,68,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
3528,12:45-13:00,73.4,170.7,42.6%,54,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
1443,12:15-12:30,72.8,882.4,34.2%,67,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
3531,12:45-13:00,72.4,168.9,42.6%,54,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
1203,12:15-12:30,72.1,869.9,36.1%,68,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
3756,12:45-13:00,71.1,224.0,45.6%,54,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
1104,12:15-12:30,70.4,849.9,39.1%,68,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
3159,12:45-13:00,70.0,112.2,45.4%,53,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
3552,12:45-13:00,69.3,162.9,41.1%,54,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
1061,12:15-12:30,69.0,1163.0,40.6%,103,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
1250,12:15-12:30,69.0,1184.0,42.7%,103,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
1004,12:15-12:30,68.4,1118.0,43.8%,103,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
3654,12:45-13:00,68.3,145.8,41.1%,54,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
1059,12:15-12:30,68.2,883.0,33.2%,68,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
1080,12:15-12:30,68.0,926.3,32.5%,68,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
1664,12:15-12:30,68.0,1032.0,42.7%,103,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
1140,12:15-12:30,67.8,884.5,34.7%,68,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
1601,12:15-12:30,67.3,1163.0,39.5%,103,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
1371,12:15-12:30,67.1,877.7,33.2%,68,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
1344,12:15-12:30,66.5,890.9,34.7%,68,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
3657,12:45-13:00,66.2,221.4,45.6%,54,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
1866,12:15-12:30,65.3,1024.1,34.7%,68,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
3429,12:45-13:00,65.1,171.0,42.6%,54,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
3111,12:45-13:00,64.6,158.4,42.6%,54,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
3087,12:45-13:00,64.4,157.2,44.2%,54,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
1893,12:15-12:30,63.7,1013.8,33.2%,68,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3090,12:45-13:00,63.4,154.8,44.2%,54,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
3840,12:45-13:00,62.8,264.1,46.5%,54,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
1611,12:15-12:30,62.7,932.5,31.0%,68,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3741,12:45-13:00,62.6,266.9,46.5%,54,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
1391,12:15-12:30,61.9,1178.0,39.5%,103,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
1490,12:15-12:30,61.4,1170.0,39.5%,103,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
1511,12:15-12:30,60.3,1174.0,39.5%,103,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
1038,12:15-12:30,60.0,871.3,34.7%,68,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
1496,12:15-12:30,59.8,1180.0,40.6%,103,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
1052,12:15-12:30,59.7,1142.0,42.7%,103,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
1779,12:15-12:30,59.5,1071.7,35.4%,68,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
1397,12:15-12:30,59.4,1189.0,40.6%,103,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
1025,12:15-12:30,58.9,1124.0,43.8%,103,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
3642,12:45-13:00,58.8,233.2,46.5%,54,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1550,12:15-12:30,57.8,1103.0,42.7%,103,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
2997,12:45-13:00,57.8,159.6,44.2%,54,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
3201,12:45-13:00,56.6,155.7,44.2%,54,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
1878,12:15-12:30,56.2,1072.2,33.2%,68,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
1455,12:15-12:30,55.9,926.2,34.7%,68,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
3807,12:45-13:00,55.8,312.8,53.5%,52,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
3546,12:45-13:00,55.7,164.7,41.1%,54,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
1445,12:15-12:30,55.6,1093.0,42.1%,102,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
3021,12:45-13:00,54.0,155.4,42.6%,54,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
3549,12:45-13:00,53.5,162.9,41.1%,54,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
1092,12:15-12:30,52.3,827.2,37.8%,65,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
1668,12:15-12:30,51.6,1047.6,35.4%,68,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
3456,12:45-13:00,50.5,167.1,41.1%,54,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3867,12:45-13:00,50.5,184.7,41.1%,54,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1905,12:15-12:30,50.4,1055.8,32.5%,68,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1023,12:15-12:30,50.0,924.3,36.1%,68,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
1806,12:15-12:30,49.3,1060.4,33.2%,68,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
1709,12:15-12:30,49.1,1139.0,38.4%,103,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
3768,12:45-13:00,49.1,186.5,41.1%,54,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
3108,12:45-13:00,48.8,159.0,42.6%,54,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
1010,12:15-12:30,48.5,1129.0,44.9%,103,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
1767,12:15-12:30,48.4,1045.3,34.0%,66,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
3735,12:45-13:00,47.8,172.5,41.8%,54,25(15%)/35(10%)/50(20%),MDD/勝率為估算值
3837,12:45-13:00,47.0,397.1,51.1%,54,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3738,12:45-13:00,46.8,411.5,51.1%,54,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
1565,12:15-12:30,45.4,1124.0,42.1%,102,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
1233,12:15-12:30,44.9,971.8,33.9%,68,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
3669,12:45-13:00,44.2,169.9,41.1%,54,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
1346,12:15-12:30,44.0,1104.0,42.7%,103,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
3636,12:45-13:00,44.0,165.5,41.8%,54,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
1113,12:15-12:30,43.9,911.4,36.1%,68,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
3219,12:45-13:00,43.7,159.3,42.6%,54,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
1725,12:15-12:30,43.4,1064.1,31.7%,68,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
3639,12:45-13:00,43.0,329.4,51.1%,54,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1050,12:15-12:30,42.6,916.6,34.7%,68,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
3102,12:45-13:00,42.6,156.9,44.2%,54,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
1794,12:15-12:30,42.5,1029.9,32.7%,67,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
3195,12:45-13:00,41.8,158.1,44.2%,54,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
1695,12:15-12:30,41.4,1027.9,33.2%,68,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1841,12:15-12:30,41.2,936.0,42.7%,103,25(20%)/25(10%)/45(20%),MDD/勝率為估算值
3198,12:45-13:00,40.8,155.7,44.2%,54,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
1590,12:15-12:30,40.6,923.5,32.7%,67,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
3015,12:45-13:00,40.4,160.5,42.6%,54,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
1784,12:15-12:30,39.9,1064.0,41.7%,103,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
1679,12:15-12:30,39.6,1053.0,41.7%,103,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
1923,12:15-12:30,39.6,1070.8,31.7%,68,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
1136,12:15-12:30,39.4,1196.0,43.8%,103,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
1643,12:15-12:30,39.2,930.0,47.0%,103,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
1838,12:15-12:30,39.2,938.0,43.8%,103,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
1011,12:15-12:30,38.9,896.7,36.1%,68,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
1202,12:15-12:30,38.5,1054.0,43.8%,103,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
1223,12:15-12:30,38.5,1191.0,43.8%,103,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
3018,12:45-13:00,38.2,156.0,42.6%,54,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
1260,12:15-12:30,38.0,968.8,32.5%,68,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
1742,12:15-12:30,37.1,923.0,43.8%,98,25(15%)/25(15%)/45(20%),MDD/勝率為估算值
1248,12:15-12:30,36.9,930.1,33.9%,68,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
3537,12:45-13:00,36.8,172.8,42.6%,54,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
1713,12:15-12:30,35.9,1038.9,31.7%,68,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
1103,12:15-12:30,35.5,1051.0,48.1%,103,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
1580,12:15-12:30,35.5,1112.0,40.6%,103,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
3762,12:45-13:00,35.5,147.3,41.1%,54,25(15%)/40(10%)/50(20%),MDD/勝率為估算值
1212,12:15-12:30,35.2,897.7,37.1%,65,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
1944,12:15-12:30,35.0,1109.5,31.0%,68,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
3864,12:45-13:00,34.7,230.5,45.6%,54,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
1509,12:15-12:30,34.6,938.1,31.7%,68,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
1898,12:15-12:30,34.6,1104.0,40.6%,103,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
1199,12:15-12:30,34.0,1056.0,44.9%,103,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
1398,12:15-12:30,33.9,910.2,31.7%,68,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
1578,12:15-12:30,33.8,893.2,32.5%,68,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
1134,12:15-12:30,33.6,960.3,35.4%,68,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
3765,12:45-13:00,33.4,237.0,45.6%,54,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
1739,12:15-12:30,32.6,925.0,44.4%,99,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
1640,12:15-12:30,32.2,932.0,47.0%,103,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
1551,12:15-12:30,32.0,909.2,33.9%,68,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
1170,12:15-12:30,31.6,931.1,32.5%,68,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
3561,12:45-13:00,31.6,165.0,41.1%,54,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
1824,12:15-12:30,31.4,1078.7,31.7%,68,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
1862,12:15-12:30,30.8,950.0,43.1%,97,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
3663,12:45-13:00,30.6,147.9,41.1%,54,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
1100,12:15-12:30,28.6,1053.0,48.1%,103,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
3666,12:45-13:00,28.4,206.1,45.6%,54,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3216,12:45-13:00,27.9,159.9,42.6%,54,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
3096,12:45-13:00,27.8,158.7,44.2%,54,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
1151,12:15-12:30,27.2,1188.0,42.1%,102,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
1497,12:15-12:30,27.1,913.8,31.7%,68,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
3120,12:45-13:00,26.9,161.1,42.6%,54,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
3099,12:45-13:00,26.8,156.9,44.2%,54,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
1479,12:15-12:30,26.4,902.9,33.2%,68,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
1161,12:15-12:30,26.2,956.4,33.9%,68,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
3849,12:45-13:00,26.2,350.5,51.1%,54,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3750,12:45-13:00,26.0,260.8,46.5%,54,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
1812,12:15-12:30,24.7,1049.1,31.7%,68,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
1799,12:15-12:30,23.7,1060.0,39.9%,102,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
1068,12:15-12:30,22.1,917.5,33.2%,68,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
1481,12:15-12:30,21.4,1116.0,41.7%,103,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
1451,12:15-12:30,20.0,1133.0,43.8%,103,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
3210,12:45-13:00,20.0,157.8,44.2%,54,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
1586,12:15-12:30,19.8,1126.0,42.1%,102,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
1700,12:15-12:30,19.8,1063.0,40.6%,103,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
3555,12:45-13:00,17.9,166.8,41.1%,54,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
1599,12:15-12:30,17.6,919.6,31.7%,68,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
1620,12:15-12:30,17.4,960.5,31.0%,68,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
1563,12:15-12:30,17.2,951.8,34.2%,67,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
1757,12:15-12:30,17.2,1047.0,42.7%,103,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
1200,12:15-12:30,17.1,875.4,36.1%,68,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
1040,12:15-12:30,16.9,1119.0,42.7%,103,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
1652,12:15-12:30,16.9,1036.0,42.1%,102,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
3558,12:45-13:00,15.8,165.0,41.1%,54,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
1101,12:15-12:30,15.4,855.5,39.1%,68,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
1685,12:15-12:30,14.6,1066.0,41.7%,103,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
1221,12:15-12:30,14.5,954.6,35.4%,68,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
1056,12:15-12:30,13.2,888.5,33.2%,68,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
3114,12:45-13:00,13.2,165.9,42.6%,54,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
1137,12:15-12:30,12.8,890.0,34.7%,68,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
3876,12:45-13:00,12.8,147.6,41.1%,54,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
1887,12:15-12:30,12.4,1104.1,34.0%,66,25(20%)/30(20%)/45(20%),MDD/勝率為估算值
1871,12:15-12:30,11.9,1087.0,41.7%,103,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
3777,12:45-13:00,11.4,147.6,41.1%,54,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
3843,12:45-13:00,11.4,153.9,41.8%,54,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
3744,12:45-13:00,11.2,153.3,41.8%,54,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
3117,12:45-13:00,11.1,161.7,42.6%,54,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
3846,12:45-13:00,10.4,250.5,41.8%,54,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
3747,12:45-13:00,10.2,631.3,41.8%,54,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
1055,12:15-12:30,9.0,1178.0,41.7%,103,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
1278,12:15-12:30,7.8,972.8,31.7%,68,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
1070,12:15-12:30,7.5,1171.0,40.6%,103,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
1673,12:15-12:30,7.4,1042.0,42.7%,103,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
3645,12:45-13:00,7.4,155.1,41.8%,54,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
1109,12:15-12:30,7.3,1204.0,44.9%,103,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
1772,12:15-12:30,6.2,1041.0,41.4%,101,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
3228,12:45-13:00,6.0,162.0,42.6%,54,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
3204,12:45-13:00,5.2,159.6,44.2%,54,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
1776,12:15-12:30,4.5,1077.2,35.4%,68,25(15%)/30(20%)/40(20%),MDD/勝率為估算值
1242,12:15-12:30,4.2,1001.7,34.2%,67,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
3207,12:45-13:00,4.2,157.8,44.2%,54,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
1149,12:15-12:30,2.6,929.8,34.2%,67,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
1610,12:15-12:30,2.6,1171.0,39.5%,103,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3024,12:45-13:00,2.6,162.9,42.6%,54,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
1595,12:15-12:30,2.3,1178.0,40.6%,103,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
1914,12:15-12:30,2.2,1091.9,32.7%,67,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
1553,12:15-12:30,1.9,1101.0,41.7%,103,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
1875,12:15-12:30,1.2,1077.7,33.2%,68,25(20%)/30(15%)/40(20%),MDD/勝率為估算值
