實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
3669,10:30-10:32,-231.8,231.8,34.6%,58,15(20%)/35(10%)/60(20%),MDD/勝率為估算值
4050,10:30-10:32,-232.9,232.9,38.9%,58,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
3765,10:30-10:32,-233.5,233.5,33.1%,58,15(20%)/45(15%)/55(20%),MDD/勝率為估算值
3432,10:30-10:32,-234.8,234.8,36.0%,58,15(10%)/35(15%)/60(20%),MDD/勝率為估算值
3879,10:30-10:32,-236.7,236.7,34.8%,57,20(10%)/45(10%)/55(20%),MDD/勝率為估算值
3757,10:30-10:32,-236.9,236.9,42.4%,109,15(20%)/45(15%)/45(20%),MDD/勝率為估算值
4093,10:30-10:32,-237.2,237.2,47.4%,109,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
3492,10:30-10:32,-237.8,237.8,36.0%,58,15(10%)/40(20%)/60(20%),MDD/勝率為估算值
3525,10:30-10:32,-238.0,238.0,33.8%,58,15(10%)/45(20%)/55(20%),MDD/勝率為估算值
4431,10:30-10:32,-238.2,238.2,37.4%,58,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3985,10:30-10:32,-238.3,238.3,47.4%,109,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
4044,10:30-10:32,-239.3,239.3,36.7%,58,20(20%)/35(10%)/55(20%),MDD/勝率為估算值
3747,10:30-10:32,-240.8,240.8,34.6%,58,15(20%)/45(10%)/45(20%),MDD/勝率為估算值
3937,10:30-10:32,-241.1,241.1,49.4%,109,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
4417,10:30-10:32,-241.8,241.8,46.4%,109,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
4360,10:30-10:32,-241.9,241.9,46.4%,109,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
4531,10:30-10:32,-242.6,242.6,44.4%,109,25(20%)/45(20%)/55(20%),MDD/勝率為估算值
4114,10:30-10:32,-243.6,243.6,46.9%,108,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
4110,10:30-10:32,-244.8,244.8,38.2%,58,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
4474,10:30-10:32,-245.1,245.1,45.4%,109,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
4104,10:30-10:32,-245.2,245.2,36.0%,58,20(20%)/40(15%)/55(20%),MDD/勝率為估算值
4300,10:30-10:32,-245.2,245.2,48.4%,109,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
4090,10:30-10:32,-245.3,245.3,44.4%,109,20(20%)/40(10%)/60(20%),MDD/勝率為估算值
3943,10:30-10:32,-245.7,245.7,49.4%,109,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
3673,10:30-10:32,-247.5,247.5,45.4%,109,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
4320,10:30-10:32,-247.7,247.7,38.2%,58,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
3651,10:30-10:32,-247.8,247.8,33.1%,58,15(15%)/45(20%)/55(20%),MDD/勝率為估算值
3987,10:30-10:32,-247.9,247.9,38.2%,58,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
3892,10:30-10:32,-248.1,248.1,43.4%,109,20(10%)/45(15%)/60(20%),MDD/勝率為估算值
3868,10:30-10:32,-248.6,248.6,45.4%,109,20(10%)/40(20%)/60(20%),MDD/勝率為估算值
4033,10:30-10:32,-249.8,249.8,49.4%,109,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
4275,10:30-10:32,-250.0,250.0,36.0%,58,25(10%)/45(20%)/45(20%),MDD/勝率為估算值
4392,10:30-10:32,-250.0,250.0,35.3%,58,25(15%)/45(15%)/50(20%),MDD/勝率為估算值
4083,10:30-10:32,-250.7,250.7,37.4%,58,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
4491,10:30-10:32,-251.8,251.8,37.0%,57,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3558,10:30-10:32,-252.6,252.6,34.8%,57,15(15%)/35(15%)/60(20%),MDD/勝率為估算值
3840,10:30-10:32,-252.8,252.8,35.6%,57,20(10%)/40(10%)/60(20%),MDD/勝率為估算值
4123,10:30-10:32,-253.0,253.0,45.4%,109,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
3618,10:30-10:32,-253.6,253.6,35.3%,58,15(15%)/40(20%)/60(20%),MDD/勝率為估算值
3808,10:30-10:32,-253.6,253.6,48.4%,109,20(10%)/35(15%)/60(20%),MDD/勝率為估算值
4056,10:30-10:32,-253.9,253.9,37.4%,58,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
3616,10:30-10:32,-254.1,254.1,43.4%,109,15(15%)/40(20%)/60(20%),MDD/勝率為估算值
4384,10:30-10:32,-254.1,254.1,43.4%,109,25(15%)/45(10%)/60(20%),MDD/勝率為估算值
4344,10:30-10:32,-255.6,255.6,35.3%,58,25(15%)/40(10%)/60(20%),MDD/勝率為估算值
4509,10:30-10:32,-255.6,255.6,34.6%,58,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
4357,10:30-10:32,-256.3,256.3,44.8%,108,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
3514,10:30-10:32,-256.9,256.9,40.4%,109,15(10%)/45(15%)/60(20%),MDD/勝率為估算值
3921,10:30-10:32,-256.9,256.9,36.7%,58,20(15%)/35(10%)/60(20%),MDD/勝率為估算值
4306,10:30-10:32,-257.2,257.2,47.3%,107,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
3777,10:30-10:32,-257.6,257.6,33.1%,58,15(20%)/45(20%)/55(20%),MDD/勝率為估算值
3436,10:30-10:32,-258.1,258.1,46.4%,109,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
4005,10:30-10:32,-258.4,258.4,34.6%,58,20(15%)/45(10%)/55(20%),MDD/勝率為估算值
3888,10:30-10:32,-259.9,259.9,36.0%,58,20(10%)/45(15%)/50(20%),MDD/勝率為估算值
3559,10:30-10:32,-260.1,260.1,46.4%,109,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
3895,10:30-10:32,-260.2,260.2,45.4%,109,20(10%)/45(20%)/45(20%),MDD/勝率為估算值
1116,08:46-08:47,-260.7,260.7,48.3%,76,25(20%)/45(15%)/50(20%),MDD/勝率為估算值
3694,10:30-10:32,-261.4,261.4,44.2%,107,15(20%)/35(20%)/55(20%),MDD/勝率為估算值
4116,10:30-10:32,-261.8,261.8,37.7%,57,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
3517,10:30-10:32,-262.1,262.1,42.4%,109,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
3541,10:30-10:32,-262.6,262.6,43.4%,109,15(15%)/35(10%)/60(20%),MDD/勝率為估算值
4203,10:30-10:32,-262.8,262.8,38.2%,58,25(10%)/35(20%)/60(20%),MDD/勝率為估算值
4414,10:30-10:32,-264.4,264.4,47.4%,109,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
3565,10:30-10:32,-264.6,264.6,46.4%,109,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
4153,10:30-10:32,-265.0,265.0,44.4%,109,20(20%)/45(20%)/55(20%),MDD/勝率為估算值
1053,08:46-08:47,-265.6,265.6,48.8%,70,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
1047,08:46-08:47,-268.0,268.0,51.1%,73,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
996,08:46-08:47,-269.1,269.1,45.3%,75,25(15%)/45(15%)/60(20%),MDD/勝率為估算值
3744,10:30-10:32,-269.4,269.4,34.8%,57,15(20%)/40(20%)/60(20%),MDD/勝率為估算值
4039,10:30-10:32,-269.4,269.4,47.4%,109,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
3507,10:30-10:32,-270.1,270.1,35.3%,58,15(10%)/45(15%)/45(20%),MDD/勝率為估算值
3810,10:30-10:32,-270.1,270.1,38.2%,58,20(10%)/35(15%)/60(20%),MDD/勝率為估算值
3684,10:30-10:32,-270.2,270.2,33.8%,58,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
4186,10:30-10:32,-273.8,273.8,48.4%,109,25(10%)/35(15%)/60(20%),MDD/勝率為估算值
3447,10:30-10:32,-274.6,274.6,36.0%,58,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
3940,10:30-10:32,-275.3,275.3,49.4%,109,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
4096,10:30-10:32,-275.4,275.4,46.4%,109,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
4363,10:30-10:32,-276.1,276.1,46.4%,109,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
4387,10:30-10:32,-277.6,277.6,44.4%,109,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
3966,10:30-10:32,-278.6,278.6,35.3%,58,20(15%)/40(10%)/60(20%),MDD/勝率為估算值
4404,10:30-10:32,-278.6,278.6,35.3%,58,25(15%)/45(20%)/50(20%),MDD/勝率為估算值
3640,10:30-10:32,-278.8,278.8,40.4%,109,15(15%)/45(15%)/60(20%),MDD/勝率為估算值
4518,10:30-10:32,-278.8,278.8,35.3%,58,25(20%)/45(15%)/50(20%),MDD/勝率為估算值
3633,10:30-10:32,-279.9,279.9,34.6%,58,15(15%)/45(15%)/45(20%),MDD/勝率為估算值
4395,10:30-10:32,-280.2,280.2,34.6%,58,25(15%)/45(15%)/55(20%),MDD/勝率為估算值
4014,10:30-10:32,-281.6,281.6,36.0%,58,20(15%)/45(15%)/50(20%),MDD/勝率為估算值
4065,10:30-10:32,-283.0,283.0,38.2%,58,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
4377,10:30-10:32,-283.0,283.0,35.3%,58,25(15%)/45(10%)/45(20%),MDD/勝率為估算值
4303,10:30-10:32,-283.4,283.4,47.9%,108,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
4059,10:30-10:32,-284.1,284.1,36.0%,58,20(20%)/35(15%)/55(20%),MDD/勝率為估算值
4435,10:30-10:32,-284.1,284.1,45.4%,109,25(20%)/35(15%)/55(20%),MDD/勝率為估算值
3742,10:30-10:32,-284.4,284.4,42.8%,108,15(20%)/40(20%)/60(20%),MDD/勝率為估算值
4282,10:30-10:32,-285.4,285.4,44.4%,109,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
4446,10:30-10:32,-286.0,286.0,37.0%,57,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
4528,10:30-10:32,-286.0,286.0,44.4%,109,25(20%)/45(20%)/50(20%),MDD/勝率為估算值
3643,10:30-10:32,-286.4,286.4,42.4%,109,15(15%)/45(20%)/45(20%),MDD/勝率為估算值
4470,10:30-10:32,-288.1,288.1,35.3%,58,25(20%)/40(10%)/60(20%),MDD/勝率為估算值
3900,10:30-10:32,-288.5,288.5,36.0%,58,20(10%)/45(20%)/50(20%),MDD/勝率為估算值
3759,10:30-10:32,-289.7,289.7,34.6%,58,15(20%)/45(15%)/45(20%),MDD/勝率為估算值
3891,10:30-10:32,-290.1,290.1,34.6%,58,20(10%)/45(15%)/55(20%),MDD/勝率為估算值
4036,10:30-10:32,-292.0,292.0,48.4%,109,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
4119,10:30-10:32,-292.0,292.0,36.3%,57,20(20%)/40(20%)/55(20%),MDD/勝率為估算值
3573,10:30-10:32,-292.3,292.3,34.6%,58,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
4018,10:30-10:32,-292.8,292.8,43.4%,109,20(15%)/45(15%)/60(20%),MDD/勝率為估算值
3873,10:30-10:32,-292.9,292.9,36.0%,58,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
3519,10:30-10:32,-294.2,294.2,35.3%,58,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
3562,10:30-10:32,-294.2,294.2,46.4%,109,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
4038,10:30-10:32,-295.5,295.5,38.2%,58,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
3685,10:30-10:32,-296.2,296.2,46.4%,109,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
3667,10:30-10:32,-296.3,296.3,42.4%,109,15(20%)/35(10%)/60(20%),MDD/勝率為估算值
4324,10:30-10:32,-297.2,297.2,48.4%,109,25(15%)/35(20%)/55(20%),MDD/勝率為估算值
4299,10:30-10:32,-297.8,297.8,35.3%,58,25(15%)/35(10%)/60(20%),MDD/勝率為估算值
3994,10:30-10:32,-299.9,299.9,45.4%,109,20(15%)/40(20%)/60(20%),MDD/勝率為估算值
4071,10:30-10:32,-300.0,300.0,37.0%,57,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
3936,10:30-10:32,-300.6,300.6,37.3%,57,20(15%)/35(15%)/60(20%),MDD/勝率為估算值
3691,10:30-10:32,-300.8,300.8,45.2%,107,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
3766,10:30-10:32,-300.8,300.8,40.4%,109,15(20%)/45(15%)/60(20%),MDD/勝率為估算值
3855,10:30-10:32,-301.1,301.1,36.0%,58,20(10%)/40(15%)/60(20%),MDD/勝率為估算值
4098,10:30-10:32,-301.4,301.4,37.4%,58,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
3430,10:30-10:32,-302.3,302.3,44.4%,109,15(10%)/35(15%)/60(20%),MDD/勝率為估算值
4359,10:30-10:32,-303.9,303.9,35.6%,57,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
3645,10:30-10:32,-304.0,304.0,34.6%,58,15(15%)/45(20%)/45(20%),MDD/勝率為估算值
4486,10:30-10:32,-305.4,305.4,46.4%,109,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
4260,10:30-10:32,-307.1,307.1,34.6%,58,25(10%)/45(10%)/60(20%),MDD/勝率為估算值
4021,10:30-10:32,-307.3,307.3,45.4%,109,20(15%)/45(20%)/45(20%),MDD/勝率為估算值
4530,10:30-10:32,-307.4,307.4,35.3%,58,25(20%)/45(20%)/50(20%),MDD/勝率為估算值
4510,10:30-10:32,-308.1,308.1,43.4%,109,25(20%)/45(10%)/60(20%),MDD/勝率為估算值
4150,10:30-10:32,-308.4,308.4,45.4%,109,20(20%)/45(20%)/50(20%),MDD/勝率為估算值
4407,10:30-10:32,-308.8,308.8,34.6%,58,25(15%)/45(20%)/55(20%),MDD/勝率為估算值
4521,10:30-10:32,-309.0,309.0,34.6%,58,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
3934,10:30-10:32,-309.4,309.4,47.3%,107,20(15%)/35(15%)/60(20%),MDD/勝率為估算值
3699,10:30-10:32,-310.0,310.0,34.1%,57,15(20%)/35(20%)/60(20%),MDD/勝率為估算值
4026,10:30-10:32,-310.1,310.1,36.0%,58,20(15%)/45(20%)/50(20%),MDD/勝率為估算值
3769,10:30-10:32,-310.8,310.8,42.4%,109,15(20%)/45(20%)/45(20%),MDD/勝率為估算值
4426,10:30-10:32,-311.6,311.6,48.4%,109,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
4017,10:30-10:32,-311.8,311.8,34.6%,58,20(15%)/45(15%)/55(20%),MDD/勝率為估算值
4503,10:30-10:32,-311.8,311.8,35.3%,58,25(20%)/45(10%)/45(20%),MDD/勝率為估算值
4057,10:30-10:32,-312.2,312.2,46.4%,109,20(20%)/35(15%)/55(20%),MDD/勝率為估算值
3771,10:30-10:32,-313.8,313.8,34.6%,58,15(20%)/45(20%)/45(20%),MDD/勝率為估算值
3999,10:30-10:32,-314.6,314.6,36.0%,58,20(15%)/45(10%)/45(20%),MDD/勝率為估算值
3825,10:30-10:32,-315.1,315.1,38.2%,58,20(10%)/35(20%)/60(20%),MDD/勝率為估算值
1107,08:46-08:47,-315.2,315.2,46.3%,76,25(20%)/45(10%)/55(20%),MDD/勝率為估算值
4483,10:30-10:32,-316.9,316.9,44.4%,109,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
1050,08:46-08:47,-318.4,318.4,49.8%,71,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
3903,10:30-10:32,-318.7,318.7,34.6%,58,20(10%)/45(20%)/55(20%),MDD/勝率為估算值
1125,08:46-08:47,-320.2,320.2,49.6%,76,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
4132,10:30-10:32,-321.4,321.4,43.4%,109,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
4432,10:30-10:32,-323.6,323.6,46.4%,109,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
1005,08:46-08:47,-324.1,324.1,47.0%,76,25(15%)/45(20%)/55(20%),MDD/勝率為估算值
3904,10:30-10:32,-324.2,324.2,43.4%,109,20(10%)/45(20%)/60(20%),MDD/勝率為估算值
3526,10:30-10:32,-326.1,326.1,40.4%,109,15(10%)/45(20%)/60(20%),MDD/勝率為估算值
3981,10:30-10:32,-326.9,326.9,35.6%,57,20(15%)/40(15%)/60(20%),MDD/勝率為估算值
4128,10:30-10:32,-328.7,328.7,36.0%,58,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
4074,10:30-10:32,-330.2,330.2,35.9%,57,20(20%)/35(20%)/55(20%),MDD/勝率為估算值
3688,10:30-10:32,-330.4,330.4,45.8%,108,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
4425,10:30-10:32,-333.2,333.2,35.3%,58,25(20%)/35(10%)/60(20%),MDD/勝率為估算值
4513,10:30-10:32,-334.4,334.4,44.4%,109,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
4108,10:30-10:32,-335.8,335.8,47.4%,109,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
4315,10:30-10:32,-335.8,335.8,48.4%,109,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
3823,10:30-10:32,-336.0,336.0,48.4%,109,20(10%)/35(20%)/60(20%),MDD/勝率為估算值
3556,10:30-10:32,-336.1,336.1,43.2%,107,15(15%)/35(15%)/60(20%),MDD/勝率為估算值
4314,10:30-10:32,-336.1,336.1,36.1%,56,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
4389,10:30-10:32,-336.4,336.4,35.3%,58,25(15%)/45(15%)/45(20%),MDD/勝率為估算值
4485,10:30-10:32,-336.4,336.4,35.3%,58,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
4533,10:30-10:32,-337.6,337.6,34.6%,58,25(20%)/45(20%)/55(20%),MDD/勝率為估算值
4105,10:30-10:32,-339.2,339.2,44.4%,109,20(20%)/40(15%)/60(20%),MDD/勝率為估算值
4048,10:30-10:32,-339.6,339.6,49.4%,109,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
4489,10:30-10:32,-339.6,339.6,45.8%,108,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
4053,10:30-10:32,-340.3,340.3,37.4%,58,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
4029,10:30-10:32,-340.4,340.4,34.6%,58,20(15%)/45(20%)/55(20%),MDD/勝率為估算值
4321,10:30-10:32,-340.4,340.4,48.4%,109,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
2271,10:00-10:02,-342.8,342.8,45.3%,46,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
4297,10:30-10:32,-342.9,342.9,44.4%,109,25(15%)/35(10%)/60(20%),MDD/勝率為估算值
3870,10:30-10:32,-345.3,345.3,36.0%,58,20(10%)/40(20%)/60(20%),MDD/勝率為估算值
3951,10:30-10:32,-345.6,345.6,36.7%,58,20(15%)/35(20%)/60(20%),MDD/勝率為估算值
4372,10:30-10:32,-346.2,346.2,45.4%,109,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
3885,10:30-10:32,-346.3,346.3,36.0%,58,20(10%)/45(15%)/45(20%),MDD/勝率為估算值
3652,10:30-10:32,-348.1,348.1,40.4%,109,15(15%)/45(20%)/60(20%),MDD/勝率為估算值
4374,10:30-10:32,-348.1,348.1,36.0%,58,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
4113,10:30-10:32,-348.2,348.2,37.7%,57,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
4429,10:30-10:32,-349.8,349.8,47.4%,109,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
4201,10:30-10:32,-350.4,350.4,48.4%,109,25(10%)/35(20%)/60(20%),MDD/勝率為估算值
4054,10:30-10:32,-351.6,351.6,47.4%,109,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
4396,10:30-10:32,-352.2,352.2,43.4%,109,25(15%)/45(15%)/60(20%),MDD/勝率為估算值
4399,10:30-10:32,-355.5,355.5,44.4%,109,25(15%)/45(20%)/45(20%),MDD/勝率為估算值
1110,08:46-08:47,-356.0,356.0,45.0%,76,25(20%)/45(10%)/60(20%),MDD/勝率為估算值
3504,10:30-10:32,-356.0,356.0,33.4%,57,15(10%)/45(10%)/60(20%),MDD/勝率為估算值
4135,10:30-10:32,-356.3,356.3,45.4%,109,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
1008,08:46-08:47,-358.1,358.1,45.7%,76,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
4272,10:30-10:32,-358.2,358.2,34.6%,58,25(10%)/45(15%)/60(20%),MDD/勝率為估算值
4131,10:30-10:32,-358.9,358.9,34.6%,58,20(20%)/45(10%)/55(20%),MDD/勝率為估算值
1128,08:46-08:47,-362.6,362.6,48.3%,76,25(20%)/45(20%)/50(20%),MDD/勝率為估算值
3630,10:30-10:32,-363.4,363.4,32.4%,58,15(15%)/45(10%)/60(20%),MDD/勝率為估算值
4450,10:30-10:32,-363.6,363.6,46.7%,106,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
4401,10:30-10:32,-365.0,365.0,35.3%,58,25(15%)/45(20%)/45(20%),MDD/勝率為估算值
4515,10:30-10:32,-365.2,365.2,35.3%,58,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
4011,10:30-10:32,-367.9,367.9,36.0%,58,20(15%)/45(15%)/45(20%),MDD/勝率為估算值
4030,10:30-10:32,-368.9,368.9,43.4%,109,20(15%)/45(20%)/60(20%),MDD/勝率為估算值
3682,10:30-10:32,-369.8,369.8,42.4%,109,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
3778,10:30-10:32,-370.0,370.0,40.4%,109,15(20%)/45(20%)/60(20%),MDD/勝率為估算值
4111,10:30-10:32,-370.0,370.0,46.9%,108,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
4318,10:30-10:32,-370.0,370.0,48.4%,109,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
3756,10:30-10:32,-370.8,370.8,32.4%,58,15(20%)/45(10%)/60(20%),MDD/勝率為估算值
3996,10:30-10:32,-371.1,371.1,36.0%,58,20(15%)/40(20%)/60(20%),MDD/勝率為估算值
4440,10:30-10:32,-371.4,371.4,35.3%,58,25(20%)/35(15%)/60(20%),MDD/勝率為估算值
3897,10:30-10:32,-374.9,374.9,36.0%,58,20(10%)/45(20%)/45(20%),MDD/勝率為估算值
4329,10:30-10:32,-375.6,375.6,37.4%,58,25(15%)/35(20%)/60(20%),MDD/勝率為估算值
3445,10:30-10:32,-377.1,377.1,44.4%,109,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
4051,10:30-10:32,-377.8,377.8,48.4%,109,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
4140,10:30-10:32,-379.9,379.9,36.0%,58,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
4500,10:30-10:32,-380.6,380.6,35.6%,57,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
4092,10:30-10:32,-380.7,380.7,35.3%,58,20(20%)/40(10%)/60(20%),MDD/勝率為估算值
2286,10:00-10:02,-382.0,382.0,45.3%,46,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
4284,10:30-10:32,-384.6,384.6,34.6%,58,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
4068,10:30-10:32,-386.4,386.4,45.2%,57,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
3949,10:30-10:32,-391.9,391.9,47.4%,109,20(15%)/35(20%)/60(20%),MDD/勝率為估算值
4527,10:30-10:32,-393.8,393.8,35.3%,58,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
4072,10:30-10:32,-395.8,395.8,46.3%,107,20(20%)/35(20%)/55(20%),MDD/勝率為估算值
4023,10:30-10:32,-396.6,396.6,36.0%,58,20(15%)/45(20%)/45(20%),MDD/勝率為估算值
3516,10:30-10:32,-400.3,400.3,33.1%,58,15(10%)/45(15%)/60(20%),MDD/勝率為估算值
4441,10:30-10:32,-402.2,402.2,48.4%,109,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
4152,10:30-10:32,-406.2,406.2,36.0%,58,20(20%)/45(20%)/50(20%),MDD/勝率為估算值
4522,10:30-10:32,-406.2,406.2,43.4%,109,25(20%)/45(15%)/60(20%),MDD/勝率為估算值
4423,10:30-10:32,-406.4,406.4,44.4%,109,25(20%)/35(10%)/60(20%),MDD/勝率為估算值
1119,08:46-08:47,-406.5,406.5,46.3%,76,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
4447,10:30-10:32,-406.8,406.8,47.3%,107,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
4498,10:30-10:32,-406.8,406.8,44.8%,108,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
3642,10:30-10:32,-407.7,407.7,32.4%,58,15(15%)/45(15%)/60(20%),MDD/勝率為估算值
4143,10:30-10:32,-410.1,410.1,34.6%,58,20(20%)/45(15%)/55(20%),MDD/勝率為估算值
3571,10:30-10:32,-410.9,410.9,44.4%,109,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
4455,10:30-10:32,-411.0,411.0,35.4%,56,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
4525,10:30-10:32,-412.4,412.4,44.4%,109,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
3768,10:30-10:32,-415.1,415.1,32.4%,58,15(20%)/45(15%)/60(20%),MDD/勝率為估算值
4125,10:30-10:32,-415.1,415.1,36.0%,58,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
4312,10:30-10:32,-416.4,416.4,45.7%,106,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
2397,10:00-10:02,-416.8,416.8,44.5%,46,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
2649,10:00-10:02,-418.5,418.5,44.8%,46,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
3528,10:30-10:32,-419.8,419.8,33.1%,58,15(10%)/45(20%)/60(20%),MDD/勝率為估算值
4144,10:30-10:32,-420.1,420.1,43.4%,109,20(20%)/45(15%)/60(20%),MDD/勝率為估算值
2301,10:00-10:02,-421.2,421.2,45.3%,46,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
4045,10:30-10:32,-422.4,422.4,45.4%,109,20(20%)/35(10%)/60(20%),MDD/勝率為估算值
4386,10:30-10:32,-423.9,423.9,33.8%,58,25(15%)/45(10%)/60(20%),MDD/勝率為估算值
2523,10:00-10:02,-425.1,425.1,44.5%,46,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
4047,10:30-10:32,-425.5,425.5,36.0%,58,20(20%)/35(10%)/60(20%),MDD/勝率為估算值
4408,10:30-10:32,-425.6,425.6,43.4%,109,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
4107,10:30-10:32,-426.9,426.9,35.3%,58,20(20%)/40(15%)/60(20%),MDD/勝率為估算值
3654,10:30-10:32,-427.2,427.2,32.4%,58,15(15%)/45(20%)/60(20%),MDD/勝率為估算值
3882,10:30-10:32,-427.7,427.7,34.1%,57,20(10%)/45(10%)/60(20%),MDD/勝率為估算值
4120,10:30-10:32,-429.2,429.2,44.8%,108,20(20%)/40(20%)/60(20%),MDD/勝率為估算值
4063,10:30-10:32,-430.6,430.6,48.4%,109,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
